,Column,year,id,artist and album name,release format,label,genre,subgenre,want,have
136212,74695,2020,16821009,a-ha - Analogue,LP,Not On Label,"Electronic, Rock, Pop","Pop Rock, Ballad",178,14
136213,74695,2020,16821009,a-ha - Analogue,Special Edition,Not On Label,"Electronic, Rock, Pop","Pop Rock, Ballad",178,14
136214,74695,2020,16821009,a-ha - Analogue,Unofficial Release,Not On Label,"Electronic, Rock, Pop","Pop Rock, Ballad",178,14
136342,74747,2020,19647571,"Ivo Linna, Politsei- Ja Piirivalveorkestri Big Band* - Moevooludest Hoolimata",Vinyl,Not On Label (Politsei- Ja Piirivalveorkester Self-Released),"Jazz, Blues, Pop","Big Band, Schlager, Ballad",1,14
136343,74747,2020,19647571,"Ivo Linna, Politsei- Ja Piirivalveorkestri Big Band* - Moevooludest Hoolimata",LP,Not On Label (Politsei- Ja Piirivalveorkester Self-Released),"Jazz, Blues, Pop","Big Band, Schlager, Ballad",1,14
136386,74766,2020,23564834,Michał Łangowski - Pomiędzy Ciszą A Ciszą 3,CD,Not On Label (Michał Łangowski Self-released),"Pop, Folk, World, & Country","Acoustic, Vocal, Sound Poetry, Poetry, Ballad",1,1
136387,74766,2020,23564834,Michał Łangowski - Pomiędzy Ciszą A Ciszą 3,Album,Not On Label (Michał Łangowski Self-released),"Pop, Folk, World, & Country","Acoustic, Vocal, Sound Poetry, Poetry, Ballad",1,1
136388,74769,2020,15899201,Sego Len - Liberté,CD,"InOuïe Distribution, Not On Label (Sego Len Self-released)","Electronic, Pop","Chanson, Ballad, Electroacoustic, Vocal, New Wave",0,1
136389,74769,2020,15899201,Sego Len - Liberté,Mini,"InOuïe Distribution, Not On Label (Sego Len Self-released)","Electronic, Pop","Chanson, Ballad, Electroacoustic, Vocal, New Wave",0,1
136390,74773,2020,23563208,Michał Łangowski - Pomiędzy Ciszą A Ciszą 2,CD,"Not On Label (Michał Łangowski Self-released), AudioPlanet, Poland, Radek Tadel Mix Online","Pop, Folk, World, & Country","Vocal, Acoustic, Ballad, Sound Poetry, Poetry",1,1
136391,74773,2020,23563208,Michał Łangowski - Pomiędzy Ciszą A Ciszą 2,Album,"Not On Label (Michał Łangowski Self-released), AudioPlanet, Poland, Radek Tadel Mix Online","Pop, Folk, World, & Country","Vocal, Acoustic, Ballad, Sound Poetry, Poetry",1,1
136417,74787,2020,14931625,Elvis Presley - 40 Greatest Hits Including 18 No.1 Hits,CD,Not On Label (Elvis Presley),"Rock, Pop","Rock & Roll, Pop Rock, Ballad",8,39
136418,74787,2020,14931625,Elvis Presley - 40 Greatest Hits Including 18 No.1 Hits,Compilation,Not On Label (Elvis Presley),"Rock, Pop","Rock & Roll, Pop Rock, Ballad",8,39
136419,74787,2020,14931625,Elvis Presley - 40 Greatest Hits Including 18 No.1 Hits,Unofficial Release,Not On Label (Elvis Presley),"Rock, Pop","Rock & Roll, Pop Rock, Ballad",8,39
136545,74847,2020,16013000,Jaroslav Palkoska - To nejlepší… Jaroslav Palkoska,CD,Not On Label,"Jazz, Pop, Classical","Baroque, Classical, Romantic, Ballad, Easy Listening, Swing",0,1
136546,74847,2020,16013000,Jaroslav Palkoska - To nejlepší… Jaroslav Palkoska,Compilation,Not On Label,"Jazz, Pop, Classical","Baroque, Classical, Romantic, Ballad, Easy Listening, Swing",0,1
136698,74917,2020,15441945,Cait Devin - Cait Devin (Unplugged),CD,Not On Label,"Rock, Pop","Indie Rock, Acoustic, Ballad, Indie Pop",0,1
136699,74917,2020,15441945,Cait Devin - Cait Devin (Unplugged),Album,Not On Label,"Rock, Pop","Indie Rock, Acoustic, Ballad, Indie Pop",0,1
136700,74917,2020,15441945,Cait Devin - Cait Devin (Unplugged),Limited Edition,Not On Label,"Rock, Pop","Indie Rock, Acoustic, Ballad, Indie Pop",0,1
136992,75065,2020,16705134,E.W.F (2) - Essential Remixes & Re-Edits 1A,Vinyl,Not On Label,"Electronic, Funk / Soul, Pop","Ballad, Funk, Soul, House, Swing",20,34
136993,75065,2020,16705134,E.W.F (2) - Essential Remixes & Re-Edits 1A,LP,Not On Label,"Electronic, Funk / Soul, Pop","Ballad, Funk, Soul, House, Swing",20,34
136994,75065,2020,16705134,E.W.F (2) - Essential Remixes & Re-Edits 1A,Compilation,Not On Label,"Electronic, Funk / Soul, Pop","Ballad, Funk, Soul, House, Swing",20,34
136995,75065,2020,16705134,E.W.F (2) - Essential Remixes & Re-Edits 1A,Limited Edition,Not On Label,"Electronic, Funk / Soul, Pop","Ballad, Funk, Soul, House, Swing",20,34
136996,75065,2020,16705134,E.W.F (2) - Essential Remixes & Re-Edits 1A,Promo,Not On Label,"Electronic, Funk / Soul, Pop","Ballad, Funk, Soul, House, Swing",20,34
137002,75069,2020,17675776,Secret Faces - The End Of Violence,CD,Not On Label,"Rock, Funk / Soul, Blues, Pop","Hard Rock, Acoustic, Ballad, Classic Rock, Heavy Metal, Pop Rock",0,0
137003,75069,2020,17675776,Secret Faces - The End Of Violence,Album,Not On Label,"Rock, Funk / Soul, Blues, Pop","Hard Rock, Acoustic, Ballad, Classic Rock, Heavy Metal, Pop Rock",0,0
137132,75133,2020,33945372,Various - MUZGI 2020,CD,Not On Label,"Electronic, Hip Hop, Rock, Funk / Soul, Pop, Folk, World, & Country","Acoustic, Alternative Rock, Ambient, Ballad, Chanson, Funk, Klezmer, Pop Rock, Hip Hop",0,0
137133,75133,2020,33945372,Various - MUZGI 2020,Compilation,Not On Label,"Electronic, Hip Hop, Rock, Funk / Soul, Pop, Folk, World, & Country","Acoustic, Alternative Rock, Ambient, Ballad, Chanson, Funk, Klezmer, Pop Rock, Hip Hop",0,0
137332,75227,2020,34344892,Dispersión Eléctrica - Corrientes Alternas,CD,Not On Label,"Rock, Blues, Pop","Hard Rock, Heavy Metal, Blues Rock, Pop Rock, Punk, Ballad, Rhythm & Blues, Soft Rock, Psychedelic Rock, Classic Rock",0,1
137333,75227,2020,34344892,Dispersión Eléctrica - Corrientes Alternas,CD-ROM,Not On Label,"Rock, Blues, Pop","Hard Rock, Heavy Metal, Blues Rock, Pop Rock, Punk, Ballad, Rhythm & Blues, Soft Rock, Psychedelic Rock, Classic Rock",0,1
137334,75227,2020,34344892,Dispersión Eléctrica - Corrientes Alternas,Album,Not On Label,"Rock, Blues, Pop","Hard Rock, Heavy Metal, Blues Rock, Pop Rock, Punk, Ballad, Rhythm & Blues, Soft Rock, Psychedelic Rock, Classic Rock",0,1
137335,75227,2020,34344892,Dispersión Eléctrica - Corrientes Alternas,Stereo,Not On Label,"Rock, Blues, Pop","Hard Rock, Heavy Metal, Blues Rock, Pop Rock, Punk, Ballad, Rhythm & Blues, Soft Rock, Psychedelic Rock, Classic Rock",0,1
137468,75325,2021,29092396,Jake Deason - Forever,CD,"Jake Deason, Jake Deason, Not On Label",Pop,"Alt-Pop, Indie Pop",0,1
137469,75325,2021,29092396,Jake Deason - Forever,EP,"Jake Deason, Jake Deason, Not On Label",Pop,"Alt-Pop, Indie Pop",0,1
137470,75325,2021,29092396,Jake Deason - Forever,Single,"Jake Deason, Jake Deason, Not On Label",Pop,"Alt-Pop, Indie Pop",0,1
137471,75325,2021,29092396,Jake Deason - Forever,Stereo,"Jake Deason, Jake Deason, Not On Label",Pop,"Alt-Pop, Indie Pop",0,1
137498,75334,2021,29450236,Lana Del Rey - The Norman Fucking Rockwell! Tour,Vinyl,"Not On Label (Lana Del Rey), Memorial Auditorium, Sacramento, CA",Pop,"Alt-Pop, Indie Pop",113,9
137499,75334,2021,29450236,Lana Del Rey - The Norman Fucking Rockwell! Tour,LP,"Not On Label (Lana Del Rey), Memorial Auditorium, Sacramento, CA",Pop,"Alt-Pop, Indie Pop",113,9
137500,75334,2021,29450236,Lana Del Rey - The Norman Fucking Rockwell! Tour,Unofficial Release,"Not On Label (Lana Del Rey), Memorial Auditorium, Sacramento, CA",Pop,"Alt-Pop, Indie Pop",113,9
137505,75338,2021,29683663,With Violet - Long Story Short,CD,Not On Label,Pop,Alt-Pop,1,1
137506,75338,2021,29683663,With Violet - Long Story Short,EP,Not On Label,Pop,Alt-Pop,1,1
137511,75341,2021,33089535,"Elisabeth Tiffany Lepik, elisabeth tiffany - Cure Me Back",Vinyl,Not On Label,Pop,"Alt-Pop, Indie Pop",0,3
137512,75341,2021,33089535,"Elisabeth Tiffany Lepik, elisabeth tiffany - Cure Me Back","7""",Not On Label,Pop,"Alt-Pop, Indie Pop",0,3
137513,75341,2021,33089535,"Elisabeth Tiffany Lepik, elisabeth tiffany - Cure Me Back",45 RPM,Not On Label,Pop,"Alt-Pop, Indie Pop",0,3
137514,75341,2021,33089535,"Elisabeth Tiffany Lepik, elisabeth tiffany - Cure Me Back",EP,Not On Label,Pop,"Alt-Pop, Indie Pop",0,3
137515,75341,2021,33089535,"Elisabeth Tiffany Lepik, elisabeth tiffany - Cure Me Back",Promo,Not On Label,Pop,"Alt-Pop, Indie Pop",0,3
137516,75341,2021,33089535,"Elisabeth Tiffany Lepik, elisabeth tiffany - Cure Me Back",Stereo,Not On Label,Pop,"Alt-Pop, Indie Pop",0,3
137550,75354,2021,32058492,Rainer Ild - Akimbo,Vinyl,Not On Label (Rainer Ild Self-released),Pop,Alt-Pop,1,11
137551,75354,2021,32058492,Rainer Ild - Akimbo,LP,Not On Label (Rainer Ild Self-released),Pop,Alt-Pop,1,11
137552,75355,2021,27691344,Madonna - Erotica (Sartori Remixes),Cassette,Not On Label,"Rock, Pop","Alt-Pop, Future Pop",4,2
137553,75355,2021,27691344,Madonna - Erotica (Sartori Remixes),Unofficial Release,Not On Label,"Rock, Pop","Alt-Pop, Future Pop",4,2
137592,75365,2021,31525664,Blind Vej Hjem - S/T,Vinyl,Not On Label,Pop,Alt-Pop,0,9
137593,75365,2021,31525664,Blind Vej Hjem - S/T,LP,Not On Label,Pop,Alt-Pop,0,9
137594,75365,2021,31525664,Blind Vej Hjem - S/T,Album,Not On Label,Pop,Alt-Pop,0,9
137595,75365,2021,31525664,Blind Vej Hjem - S/T,Stereo,Not On Label,Pop,Alt-Pop,0,9
137635,75375,2021,28223401,Daneshevskaya - Bury Your Horses,Vinyl,"Many Hats Distribution, Not On Label","Rock, Pop","Alt-Pop, Indie Pop, Indie Rock",6,35
137636,75375,2021,28223401,Daneshevskaya - Bury Your Horses,LP,"Many Hats Distribution, Not On Label","Rock, Pop","Alt-Pop, Indie Pop, Indie Rock",6,35
137637,75375,2021,28223401,Daneshevskaya - Bury Your Horses,EP,"Many Hats Distribution, Not On Label","Rock, Pop","Alt-Pop, Indie Pop, Indie Rock",6,35
137638,75375,2021,28223401,Daneshevskaya - Bury Your Horses,Stereo,"Many Hats Distribution, Not On Label","Rock, Pop","Alt-Pop, Indie Pop, Indie Rock",6,35
